,year,tid,pid,AB,H,h2b,h3b,HR,TB,R,RBI,SB,BB,K,E,award,WAR,Wins
2348,2020,125,1169,554,0.639484978541,0.524590163934,0.137931034483,0.265625,0.501043841336,0.335294117647,0.509677419355,0.03125,0.2,0.468899521531,0.235294117647,0,4.12094683286,77.0
2349,2021,158,1169,599,0.695278969957,0.475409836066,0.206896551724,0.34375,0.561586638831,0.458823529412,0.554838709677,0.015625,0.210810810811,0.511961722488,0.411764705882,0,4.47743034934,78.0
2350,2022,191,1169,540,0.660944206009,0.508196721311,0.379310344828,0.4375,0.60751565762,0.505882352941,0.574193548387,0.015625,0.2,0.55023923445,0.470588235294,0,4.57325452517,69.0
2351,2023,224,1169,416,0.459227467811,0.311475409836,0.137931034483,0.453125,0.461377870564,0.358823529412,0.38064516129,0.0,0.118918918919,0.315789473684,0.0588235294118,0,3.79567210758,83.0
2352,2017,26,1170,29,0.0257510729614,0.016393442623,0.0,0.0,0.0146137787056,0.0,0.00645161290323,0.0,0.0,0.00956937799043,0.0588235294118,0,0.724463316374,83.0
2353,2018,59,1170,322,0.339055793991,0.0983606557377,0.241379310345,0.0625,0.231732776618,0.176470588235,0.167741935484,0.03125,0.0540540540541,0.334928229665,0.176470588235,0,1.88797979989,82.0
2354,2019,92,1170,587,0.570815450644,0.393442622951,0.137931034483,0.140625,0.400835073069,0.235294117647,0.296774193548,0.0625,0.151351351351,0.650717703349,0.0588235294118,0,2.77940837132,67.0
2355,2020,125,1170,600,0.652360515021,0.213114754098,0.137931034483,0.125,0.41127348643,0.247058823529,0.393548387097,0.0625,0.145945945946,0.569377990431,0.294117647059,0,3.15435342626,77.0
2356,2021,158,1170,603,0.673819742489,0.344262295082,0.448275862069,0.25,0.526096033403,0.4,0.432258064516,0.09375,0.162162162162,0.564593301435,0.529411764706,0,3.9591885911,78.0
2357,2022,191,1170,606,0.695278969957,0.475409836066,0.379310344828,0.5,0.64509394572,0.535294117647,0.587096774194,0.0625,0.194594594595,0.511961722488,0.470588235294,0,4.98644133835,69.0
2358,2023,224,1170,558,0.622317596567,0.606557377049,0.310344827586,0.28125,0.530271398747,0.376470588235,0.464516129032,0.046875,0.178378378378,0.531100478469,0.0,0,4.1024852944,83.0
2359,2024,257,1170,462,0.557939914163,0.508196721311,0.206896551724,0.421875,0.530271398747,0.411764705882,0.516129032258,0.046875,0.135135135135,0.382775119617,0.0588235294118,0,4.2813863933,74.0
2360,2025,290,1170,583,0.690987124464,0.426229508197,0.448275862069,0.484375,0.638830897704,0.588235294118,0.567741935484,0.078125,0.205405405405,0.507177033493,0.235294117647,0,5.03083694275,86.0
2361,2026,323,1170,613,0.68669527897,0.672131147541,0.275862068966,0.4375,0.628392484342,0.523529411765,0.522580645161,0.078125,0.237837837838,0.444976076555,0.0588235294118,0,5.23786990978,82.0
2362,2027,356,1170,571,0.708154506438,0.508196721311,0.379310344828,0.4375,0.630480167015,0.411764705882,0.522580645161,0.078125,0.210810810811,0.44019138756,0.352941176471,0,5.18116661308,80.0
2363,2028,389,1170,564,0.708154506438,0.737704918033,0.689655172414,0.40625,0.684759916493,0.423529411765,0.606451612903,0.015625,0.167567567568,0.483253588517,0.0588235294118,0,5.32358419549,92.0
2364,2029,422,1170,595,0.742489270386,0.573770491803,0.448275862069,0.640625,0.745302713987,0.535294117647,0.696774193548,0.015625,0.210810810811,0.540669856459,0.0588235294118,0,5.72710067901,86.0
2365,2030,455,1170,581,0.536480686695,0.426229508197,0.448275862069,0.28125,0.482254697286,0.335294117647,0.393548387097,0.03125,0.237837837838,0.583732057416,0.0,0,3.6558918878,79.0
2366,2031,488,1170,561,0.639484978541,0.55737704918,0.413793103448,0.390625,0.58872651357,0.4,0.587096774194,0.046875,0.189189189189,0.464114832536,0.117647058824,0,4.70204573396,83.0
2367,2017,26,1174,599,0.639484978541,0.311475409836,0.275862068966,0.421875,0.553235908142,0.452941176471,0.612903225806,0.03125,0.32972972973,0.535885167464,0.352941176471,0,4.5947929867,83.0
2368,2018,59,1174,640,0.699570815451,0.590163934426,0.103448275862,0.28125,0.540709812109,0.411764705882,0.567741935484,0.0625,0.340540540541,0.55980861244,0.470588235294,0,4.56314463506,82.0
2369,2019,91,1174,638,0.729613733906,0.344262295082,0.0689655172414,0.4375,0.582463465553,0.452941176471,0.483870967742,0.03125,0.189189189189,0.684210526316,0.352941176471,0,4.15743034934,98.0
2370,2020,124,1174,336,0.424892703863,0.27868852459,0.0689655172414,0.203125,0.331941544885,0.294117647059,0.270967741935,0.0,0.167567567568,0.287081339713,0.0588235294118,0,3.10819958011,81.0
2371,2021,157,1174,14,0.00858369098712,0.0,0.0,0.015625,0.0104384133612,0.0117647058824,0.0129032258065,0.0,0.00540540540541,0.00956937799043,0.0,0,0.693694085605,91.0
2372,2017,26,1179,83,0.115879828326,0.0,0.172413793103,0.015625,0.0835073068894,0.0470588235294,0.0709677419355,0.0,0.0216216216216,0.0382775119617,0.0588235294118,0,1.29896881088,83.0
2373,2018,42,1179,193,0.227467811159,0.0819672131148,0.0344827586207,0.0625,0.150313152401,0.111764705882,0.122580645161,0.0,0.0648648648649,0.167464114833,0.117647058824,0,1.6602874922,79.0
2374,2017,26,1181,551,0.669527896996,0.540983606557,0.0,0.359375,0.538622129436,0.417647058824,0.470967741935,0.0625,0.616216216216,0.531100478469,0.294117647059,0,5.32754023945,83.0
2375,2018,59,1181,566,0.721030042918,0.44262295082,0.0,0.421875,0.576200417537,0.588235294118,0.587096774194,0.046875,0.664864864865,0.421052631579,0.470588235294,0,6.04929848121,82.0
2376,2019,92,1181,527,0.609442060086,0.409836065574,0.0,0.421875,0.517745302714,0.388235294118,0.464516129032,0.03125,0.616216216216,0.354066985646,0.647058823529,0,5.50512265703,67.0
2377,2020,125,1181,572,0.802575107296,0.590163934426,0.0344827586207,0.515625,0.676409185804,0.594117647059,0.567741935484,0.125,0.648648648649,0.464114832536,0.176470588235,0,6.75743034934,77.0
2378,2021,158,1181,580,0.789699570815,0.688524590164,0.0,0.6875,0.74739039666,0.576470588235,0.61935483871,0.0625,0.545945945946,0.411483253589,0.235294117647,0,7.03127650319,78.0
2379,2022,191,1181,582,0.690987124464,0.44262295082,0.103448275862,0.53125,0.617954070981,0.588235294118,0.541935483871,0.015625,0.540540540541,0.421052631579,0.294117647059,0,5.96358419549,69.0
2380,2023,224,1181,536,0.639484978541,0.540983606557,0.103448275862,0.5,0.592901878914,0.605882352941,0.509677419355,0.046875,0.502702702703,0.373205741627,0.0588235294118,0,5.80358419549,83.0
2381,2024,257,1181,508,0.497854077253,0.27868852459,0.0689655172414,0.5,0.48643006263,0.482352941176,0.458064516129,0.0,0.378378378378,0.459330143541,0.117647058824,0,4.29105672297,74.0
2382,2025,290,1181,653,0.785407725322,0.55737704918,0.241379310345,0.609375,0.726513569937,0.617647058824,0.690322580645,0.0,0.297297297297,0.511961722488,0.294117647059,0,5.93105672297,86.0
2383,2026,323,1181,540,0.62660944206,0.55737704918,0.172413793103,0.5,0.597077244259,0.488235294118,0.561290322581,0.0,0.318918918919,0.401913875598,0.176470588235,0,5.20973804165,82.0
2384,2027,356,1181,636,0.738197424893,0.573770491803,0.0689655172414,0.65625,0.703549060543,0.623529411765,0.793548387097,0.03125,0.345945945946,0.555023923445,0.235294117647,0,5.73457320648,80.0
2385,2028,389,1181,79,0.111587982833,0.0983606557377,0.0344827586207,0.109375,0.114822546973,0.0705882352941,0.148387096774,0.0,0.0162162162162,0.0526315789474,0.0588235294118,0,1.43743034934,92.0
2386,2017,26,1183,578,0.656652360515,0.262295081967,0.310344827586,0.078125,0.421711899791,0.358823529412,0.251612903226,0.296875,0.189189189189,0.569377990431,0.235294117647,0,3.45808969,83.0
2387,2018,59,1183,574,0.613733905579,0.229508196721,0.172413793103,0.0625,0.37369519833,0.294117647059,0.348387096774,0.0625,0.172972972973,0.540669856459,0.0,0,3.04929848121,82.0
2388,2019,92,1183,605,0.579399141631,0.16393442623,0.206896551724,0.109375,0.371607515658,0.264705882353,0.238709677419,0.203125,0.135135135135,0.66028708134,0.117647058824,0,2.59391386582,67.0
2389,2020,125,1183,584,0.665236051502,0.27868852459,0.137931034483,0.0625,0.400835073069,0.382352941176,0.258064516129,0.140625,0.151351351351,0.535885167464,0.0,0,3.30160617352,77.0
2390,2021,158,1183,478,0.536480686695,0.295081967213,0.241379310345,0.125,0.377870563674,0.294117647059,0.206451612903,0.125,0.172972972973,0.521531100478,0.117647058824,0,3.00622155813,78.0
2391,2022,191,1183,600,0.673819742489,0.426229508197,0.827586206897,0.296875,0.601252609603,0.352941176471,0.529032258065,0.046875,0.162162162162,0.564593301435,0.117647058824,0,4.49896881088,69.0
2392,2023,204,1183,2,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.00588235294118,0.0,0.0,0.0,0.00478468899522,0.0,0,0.631716063627,81.0
2393,2017,26,1192,226,0.296137339056,0.0655737704918,0.0689655172414,0.046875,0.179540709812,0.176470588235,0.0774193548387,0.203125,0.0594594594595,0.196172248804,0.117647058824,0,1.96270507462,83.0
2394,2018,59,1192,475,0.669527896996,0.27868852459,0.344827586207,0.078125,0.434237995825,0.441176470588,0.251612903226,0.28125,0.151351351351,0.377990430622,0.176470588235,0,3.99303474495,82.0
2395,2019,92,1192,442,0.56652360515,0.245901639344,0.0344827586207,0.046875,0.329853862213,0.311764705882,0.167741935484,0.140625,0.124324324324,0.33014354067,0.0,0,3.17457320648,67.0
2396,2020,100,1192,274,0.326180257511,0.180327868852,0.0344827586207,0.046875,0.204592901879,0.158823529412,0.116129032258,0.125,0.0648648648649,0.311004784689,0.0,0,1.8558918878,84.0
2397,2021,133,1192,498,0.678111587983,0.540983606557,0.448275862069,0.265625,0.559498956159,0.488235294118,0.374193548387,0.125,0.162162162162,0.545454545455,0.588235294118,0,4.2347929867,88.0
2398,2022,166,1192,5,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.0,0.0,0.0,0.0,0.00956937799043,0.0,0,0.61852925044,80.0
2399,2017,26,1193,8,0.00429184549356,0.0,0.0,0.0,0.00208768267223,0.0,0.0,0.0,0.00540540540541,0.00478468899522,0.0,0,0.645781997693,83.0
2400,2017,26,1195,543,0.678111587983,0.311475409836,0.206896551724,0.15625,0.457202505219,0.258823529412,0.367741935484,0.140625,0.113513513514,0.406698564593,0.0,0,3.94468309659,83.0
2401,2018,59,1195,483,0.557939914163,0.229508196721,0.0689655172414,0.0625,0.334029227557,0.229411764706,0.264516129032,0.15625,0.205405405405,0.545454545455,0.0,0,2.81237540429,82.0
2402,2019,92,1195,563,0.703862660944,0.131147540984,0.103448275862,0.125,0.421711899791,0.311764705882,0.238709677419,0.109375,0.151351351351,0.574162679426,0.235294117647,0,3.34160617352,67.0
2403,2020,125,1195,244,0.386266094421,0.213114754098,0.0344827586207,0.109375,0.263048016701,0.2,0.245161290323,0.03125,0.0540540540541,0.22009569378,0.0588235294118,0,2.50292485484,77.0
2404,2017,26,1198,316,0.317596566524,0.180327868852,0.0,0.140625,0.23382045929,0.247058823529,0.2,0.078125,0.394594594595,0.315789473684,0.0,0,2.8536940856,83.0
2405,2018,34,1198,454,0.570815450644,0.245901639344,0.0,0.375,0.459290187891,0.382352941176,0.4,0.21875,0.389189189189,0.401913875598,0.117647058824,0,4.52270507462,82.0
2406,2019,67,1198,67,0.0557939914163,0.0327868852459,0.0,0.015625,0.0375782881002,0.0294117647059,0.0129032258065,0.015625,0.0324324324324,0.0813397129187,0.235294117647,0,0.784683096594,81.0
2407,2022,171,1198,625,0.630901287554,0.377049180328,0.103448275862,0.53125,0.580375782881,0.429411764706,0.548387096774,0.125,0.221621621622,0.717703349282,0.176470588235,0,4.04446331637,79.0
2408,2018,59,1199,11,0.0128755364807,0.0,0.0,0.0,0.0062630480167,0.00588235294118,0.0,0.0,0.0,0.00478468899522,0.0,0,0.673034744945,82.0
2409,2017,27,1201,724,0.763948497854,0.377049180328,0.0689655172414,0.21875,0.515657620042,0.311764705882,0.445161290323,0.0,0.189189189189,0.794258373206,0.176470588235,0,3.49721056912,78.0
2410,2018,62,1201,72,0.0729613733906,0.0491803278689,0.0344827586207,0.015625,0.0521920668058,0.0352941176471,0.0322580645161,0.0,0.0324324324324,0.0861244019139,0.176470588235,0,0.89808969,68.0
2411,2019,95,1201,113,0.115879828326,0.0819672131148,0.0,0.046875,0.0855949895616,0.0470588235294,0.0709677419355,0.0,0.0162162162162,0.124401913876,0.0588235294118,0,1.05808969,66.0
2412,2017,27,1203,653,0.781115879828,0.180327868852,0.310344827586,0.046875,0.459290187891,0.335294117647,0.335483870968,0.046875,0.183783783784,0.602870813397,0.0,0,3.7336940856,78.0
2413,2018,60,1203,659,0.656652360515,0.213114754098,0.241379310345,0.109375,0.419624217119,0.270588235294,0.290322580645,0.078125,0.221621621622,0.674641148325,0.470588235294,0,3.09852925044,73.0
2414,2019,93,1203,599,0.811158798283,0.27868852459,0.241379310345,0.234375,0.553235908142,0.352941176471,0.458064516129,0.046875,0.183783783784,0.468899521531,0.117647058824,0,4.73633144824,79.0
2415,2020,126,1203,591,0.630901287554,0.44262295082,0.275862068966,0.1875,0.471816283925,0.264705882353,0.483870967742,0.046875,0.210810810811,0.492822966507,0.0588235294118,0,3.9213863933,82.0
2416,2021,159,1203,623,0.755364806867,0.524590163934,0.241379310345,0.4375,0.638830897704,0.5,0.612903225806,0.0625,0.221621621622,0.464114832536,0.235294117647,0,5.28885892077,78.0
2417,2022,192,1203,309,0.390557939914,0.409836065574,0.103448275862,0.359375,0.398747390397,0.311764705882,0.464516129032,0.046875,0.151351351351,0.244019138756,0.0588235294118,0,3.57765012956,86.0
2418,2023,225,1203,674,0.768240343348,0.590163934426,0.344827586207,0.5,0.691022964509,0.6,0.651612903226,0.03125,0.232432432432,0.545454545455,0.117647058824,0,5.45808969,92.0
2419,2024,258,1203,656,0.918454935622,0.803278688525,0.448275862069,0.796875,0.922755741127,0.782352941176,0.81935483871,0.09375,0.481081081081,0.459330143541,0.588235294118,0,8.03083694275,94.0
2420,2025,291,1203,651,0.768240343348,0.803278688525,0.172413793103,0.5625,0.722338204593,0.576470588235,0.625806451613,0.078125,0.291891891892,0.516746411483,0.823529411765,0,5.78336441527,74.0
2421,2026,324,1203,665,0.824034334764,0.704918032787,0.413793103448,0.6875,0.816283924843,0.658823529412,0.664516129032,0.046875,0.291891891892,0.377990430622,0.705882352941,0,6.87655122846,84.0
2422,2027,357,1203,499,0.557939914163,0.377049180328,0.275862068966,0.328125,0.484342379958,0.347058823529,0.406451612903,0.078125,0.189189189189,0.354066985646,0.470588235294,0,4.14776001967,75.0
2423,2028,390,1203,572,0.665236051502,0.426229508197,0.551724137931,0.421875,0.613778705637,0.423529411765,0.606451612903,0.015625,0.172972972973,0.44019138756,0.588235294118,0,4.83567210758,85.0
2424,2029,423,1203,511,0.665236051502,0.622950819672,0.379310344828,0.484375,0.643006263048,0.4,0.632258064516,0.03125,0.237837837838,0.349282296651,0.117647058824,0,5.53017760209,85.0
2425,2030,456,1203,487,0.579399141631,0.360655737705,0.172413793103,0.40625,0.511482254697,0.464705882353,0.554838709677,0.015625,0.248648648649,0.473684210526,0.0588235294118,0,4.22907870099,88.0
2426,2031,489,1203,548,0.579399141631,0.377049180328,0.448275862069,0.5,0.584551148225,0.388235294118,0.483870967742,0.015625,0.172972972973,0.473684210526,0.117647058824,0,4.49545232736,89.0
2427,2017,27,1213,224,0.18025751073,0.147540983607,0.0,0.109375,0.150313152401,0.135294117647,0.154838709677,0.0,0.118918918919,0.263157894737,0.0,0,1.47786990978,78.0
2428,2017,27,1216,632,0.763948497854,0.393442622951,0.103448275862,0.203125,0.515657620042,0.347058823529,0.374193548387,0.078125,0.216216216216,0.55023923445,0.411764705882,0,4.23303474495,78.0
2429,2018,60,1216,581,0.583690987124,0.311475409836,0.137931034483,0.109375,0.384133611691,0.252941176471,0.245161290323,0.046875,0.216216216216,0.531100478469,0.117647058824,0,3.17545232736,73.0
2430,2019,93,1216,602,0.613733905579,0.213114754098,0.172413793103,0.140625,0.402922755741,0.3,0.303225806452,0.015625,0.205405405405,0.526315789474,0.470588235294,0,3.25677100868,79.0
2431,2020,126,1216,582,0.596566523605,0.311475409836,0.206896551724,0.125,0.405010438413,0.217647058824,0.309677419355,0.0625,0.140540540541,0.588516746411,0.352941176471,0,2.94204573396,82.0
2432,2021,159,1216,568,0.652360515021,0.409836065574,0.379310344828,0.21875,0.503131524008,0.382352941176,0.361290322581,0.046875,0.178378378378,0.631578947368,0.176470588235,0,3.67303474495,78.0
2433,2022,192,1216,664,0.669527896996,0.688524590164,0.448275862069,0.484375,0.661795407098,0.452941176471,0.606451612903,0.046875,0.237837837838,0.622009569378,0.117647058824,0,4.91347430538,86.0
2434,2017,27,1227,621,0.763948497854,0.459016393443,0.0344827586207,0.359375,0.578288100209,0.494117647059,0.406451612903,0.390625,0.572972972973,0.555023923445,0.0588235294118,0,5.7547929867,78.0
2435,2018,60,1227,558,0.669527896996,0.409836065574,0.0,0.40625,0.540709812109,0.476470588235,0.458064516129,0.3125,0.535135135135,0.411483253589,0.0588235294118,0,5.61677100868,73.0
2436,2019,76,1227,359,0.454935622318,0.245901639344,0.0,0.390625,0.409185803758,0.335294117647,0.438709677419,0.203125,0.421621621622,0.244019138756,0.117647058824,0,4.51786990978,89.0
2437,2020,109,1227,588,0.562231759657,0.409836065574,0.0344827586207,0.3125,0.455114822547,0.541176470588,0.361290322581,0.296875,0.562162162162,0.578947368421,0.117647058824,0,4.47611166802,95.0
2438,2021,142,1227,633,0.768240343348,0.639344262295,0.0689655172414,0.46875,0.651356993737,0.541176470588,0.496774193548,0.296875,0.351351351351,0.540669856459,0.117647058824,0,5.64094683286,81.0
2439,2022,175,1227,667,0.802575107296,0.704918032787,0.103448275862,0.78125,0.805845511482,0.688235294118,0.645161290323,0.21875,0.308108108108,0.55980861244,0.0,0,6.51567210758,83.0
2440,2023,208,1227,443,0.50643776824,0.327868852459,0.103448275862,0.4375,0.475991649269,0.364705882353,0.445161290323,0.109375,0.227027027027,0.406698564593,0.117647058824,0,4.03786990978,86.0
2441,2024,233,1227,648,0.716738197425,0.573770491803,0.137931034483,0.703125,0.720250521921,0.582352941176,0.793548387097,0.140625,0.275675675676,0.564593301435,0.0,0,5.68929848121,72.0
2442,2025,266,1227,134,0.201716738197,0.0983606557377,0.0689655172414,0.15625,0.181628392484,0.164705882353,0.161290322581,0.015625,0.0648648648649,0.0956937799043,0.0,0,2.04534243725,86.0
2443,2017,27,1230,630,0.733905579399,0.475409836066,0.0,0.40625,0.580375782881,0.505882352941,0.58064516129,0.046875,0.562162162162,0.588516746411,0.411764705882,1,5.37896881088,78.0
2444,2018,60,1230,552,0.665236051502,0.393442622951,0.0344827586207,0.46875,0.565762004175,0.364705882353,0.58064516129,0.109375,0.486486486486,0.416267942584,0.235294117647,0,5.50907870099,73.0
2445,2019,93,1230,627,0.630901287554,0.327868852459,0.103448275862,0.390625,0.517745302714,0.4,0.503225806452,0.046875,0.313513513514,0.66985645933,0.117647058824,0,3.98732045923,79.0
2446,2017,27,1236,655,0.656652360515,0.360655737705,0.137931034483,0.421875,0.55114822547,0.382352941176,0.587096774194,0.046875,0.221621621622,0.665071770335,0.176470588235,0,4.00929848121,78.0
2447,2018,60,1236,616,0.600858369099,0.573770491803,0.103448275862,0.375,0.528183716075,0.352941176471,0.6,0.0,0.254054054054,0.631578947368,0.411764705882,0,3.8769907889,73.0
2448,2018,60,1237,504,0.540772532189,0.0983606557377,0.137931034483,0.109375,0.33611691023,0.288235294118,0.290322580645,0.0,0.108108108108,0.511961722488,0.0,0,2.56885892077,73.0
2449,2017,27,1240,607,0.738197424893,0.360655737705,0.172413793103,0.15625,0.488517745303,0.317647058824,0.361290322581,0.109375,0.189189189189,0.631578947368,0.117647058824,0,3.78819958011,78.0
2450,2018,61,1240,503,0.587982832618,0.295081967213,0.0344827586207,0.0625,0.352818371608,0.323529411765,0.2,0.03125,0.183783783784,0.531100478469,0.0,0,2.90951826143,86.0
2451,2019,94,1240,678,0.80686695279,0.262295081967,0.103448275862,0.109375,0.482254697286,0.394117647059,0.245161290323,0.078125,0.167567567568,0.645933014354,0.0588235294118,0,3.76446331637,80.0
2452,2020,121,1240,130,0.163090128755,0.114754098361,0.0344827586207,0.0625,0.123173277662,0.0470588235294,0.109677419355,0.015625,0.027027027027,0.133971291866,0.0,0,1.39874903066,65.0
2453,2021,158,1240,361,0.454935622318,0.327868852459,0.379310344828,0.265625,0.415448851775,0.364705882353,0.309677419355,0.109375,0.0972972972973,0.315789473684,0.176470588235,0,3.46556221747,78.0
2454,2017,28,1253,613,0.682403433476,0.377049180328,0.310344827586,0.21875,0.505219206681,0.294117647059,0.464516129032,0.0,0.145945945946,0.645933014354,0.0588235294118,0,3.61281496473,71.0
2455,2018,62,1253,472,0.480686695279,0.131147540984,0.137931034483,0.109375,0.311064718163,0.229411764706,0.187096774194,0.015625,0.145945945946,0.444976076555,0.117647058824,0,2.57501276692,68.0
2456,2017,28,1254,201,0.184549356223,0.0655737704918,0.0689655172414,0.0,0.106471816284,0.0764705882353,0.0774193548387,0.0,0.0702702702703,0.267942583732,0.117647058824,0,1.04314463506,71.0
2457,2017,28,1255,593,0.660944206009,0.377049180328,0.172413793103,0.171875,0.459290187891,0.270588235294,0.374193548387,0.046875,0.156756756757,0.612440191388,0.117647058824,0,3.41017760209,71.0
2458,2018,61,1255,578,0.596566523605,0.27868852459,0.103448275862,0.21875,0.425887265136,0.241176470588,0.322580645161,0.03125,0.189189189189,0.650717703349,0.176470588235,0,3.04929848121,86.0
2459,2017,28,1263,513,0.50643776824,0.360655737705,0.137931034483,0.203125,0.390396659708,0.305882352941,0.277419354839,0.0,0.124324324324,0.473684210526,0.176470588235,0,2.97325452517,71.0
2460,2018,61,1263,62,0.0557939914163,0.0491803278689,0.0,0.03125,0.0459290187891,0.0470588235294,0.0322580645161,0.0,0.0324324324324,0.0574162679426,0.0,1,0.939408371319,86.0
2461,2018,49,1263,554,0.56652360515,0.27868852459,0.103448275862,0.359375,0.46764091858,0.329411764706,0.535483870968,0.015625,0.237837837838,0.583732057416,0.235294117647,1,3.56226551418,93.0
2462,2019,82,1263,34,0.0257510729614,0.0,0.0,0.0,0.0125260960334,0.00588235294118,0.0129032258065,0.0,0.0162162162162,0.0382775119617,0.0,0,0.684902876813,100.0
2463,2020,115,1263,38,0.0429184549356,0.016393442623,0.0,0.078125,0.0542797494781,0.0352941176471,0.0322580645161,0.0,0.0108108108108,0.0430622009569,0.0,0,0.955672107583,101.0
2464,2021,151,1263,288,0.321888412017,0.213114754098,0.0689655172414,0.15625,0.254697286013,0.170588235294,0.206451612903,0.0,0.140540540541,0.311004784689,0.176470588235,0,2.28094683286,83.0
2465,2022,184,1263,572,0.532188841202,0.344262295082,0.137931034483,0.375,0.469728601253,0.358823529412,0.354838709677,0.015625,0.205405405405,0.535885167464,0.0588235294118,0,3.59655122846,71.0
2466,2023,217,1263,529,0.618025751073,0.475409836066,0.103448275862,0.375,0.524008350731,0.4,0.412903225806,0.015625,0.210810810811,0.531100478469,0.176470588235,0,4.09413364604,80.0
2467,2024,250,1263,602,0.725321888412,0.540983606557,0.206896551724,0.625,0.697286012526,0.547058823529,0.658064516129,0.03125,0.2,0.55980861244,0.0588235294118,0,5.31303474495,83.0
2468,2025,283,1263,591,0.699570815451,0.508196721311,0.172413793103,0.4375,0.601252609603,0.441176470588,0.612903225806,0.0,0.281081081081,0.555023923445,0.294117647059,0,4.81808969,63.0
2469,2026,316,1263,494,0.56652360515,0.524590163934,0.0689655172414,0.3125,0.475991649269,0.347058823529,0.464516129032,0.015625,0.162162162162,0.478468899522,0.294117647059,0,3.69413364604,79.0
2470,2027,349,1263,453,0.489270386266,0.377049180328,0.137931034483,0.34375,0.440501043841,0.352941176471,0.432258064516,0.015625,0.216216216216,0.444976076555,0.176470588235,0,3.59303474495,74.0
2471,2017,28,1264,422,0.43347639485,0.196721311475,0.103448275862,0.046875,0.267223382046,0.170588235294,0.109677419355,0.0,0.124324324324,0.545454545455,0.294117647059,0,1.83962815154,71.0
2472,2017,28,1265,603,0.712446351931,0.475409836066,0.103448275862,0.4375,0.594989561587,0.394117647059,0.541935483871,0.015625,0.351351351351,0.598086124402,0.0588235294118,0,4.91259518451,71.0
2473,2018,61,1265,595,0.699570815451,0.459016393443,0.0689655172414,0.453125,0.58872651357,0.523529411765,0.509677419355,0.015625,0.389189189189,0.468899521531,0.176470588235,0,5.28402375593,86.0
2474,2019,69,1265,24,0.0300429184549,0.0,0.0,0.015625,0.0208768267223,0.0235294117647,0.0258064516129,0.0,0.0216216216216,0.0191387559809,0.0,0,0.812814964725,94.0
2475,2022,193,1268,501,0.587982832618,0.508196721311,0.48275862069,0.40625,0.572025052192,0.394117647059,0.535483870968,0.0,0.0972972972973,0.483253588517,0.0588235294118,0,4.20710067901,84.0
2476,2023,224,1268,555,0.613733905579,0.475409836066,0.379310344828,0.390625,0.561586638831,0.411764705882,0.522580645161,0.0,0.183783783784,0.526315789474,0.117647058824,0,4.27830947022,83.0
2477,2024,257,1268,470,0.476394849785,0.327868852459,0.241379310345,0.328125,0.434237995825,0.305882352941,0.335483870968,0.0,0.12972972973,0.44019138756,0.0588235294118,0,3.33501276692,74.0
2478,2025,290,1268,449,0.532188841202,0.573770491803,0.586206896552,0.15625,0.465553235908,0.411764705882,0.264516129032,0.0,0.151351351351,0.435406698565,0.0588235294118,0,3.69852925044,86.0
2479,2026,323,1268,455,0.536480686695,0.377049180328,0.206896551724,0.375,0.484342379958,0.4,0.387096774194,0.0,0.162162162162,0.416267942584,0.176470588235,0,3.88710067901,82.0
2480,2027,335,1268,478,0.635193133047,0.524590163934,0.448275862069,0.359375,0.574112734864,0.358823529412,0.483870967742,0.0,0.183783783784,0.392344497608,0.0588235294118,0,4.77457320648,76.0
2481,2028,368,1268,512,0.50643776824,0.44262295082,0.413793103448,0.3125,0.478079331942,0.323529411765,0.361290322581,0.0,0.167567567568,0.492822966507,0.470588235294,0,3.54732045923,75.0
2482,2017,28,1270,457,0.429184549356,0.147540983607,0.172413793103,0.078125,0.279749478079,0.188235294118,0.141935483871,0.046875,0.118918918919,0.488038277512,0.588235294118,0,2.02732045923,71.0
2483,2017,28,1272,578,0.587982832618,0.180327868852,0.103448275862,0.03125,0.334029227557,0.170588235294,0.141935483871,0.0,0.156756756757,0.722488038278,0.235294117647,0,2.13677100868,71.0
2484,2018,61,1272,512,0.56652360515,0.245901639344,0.103448275862,0.078125,0.350730688935,0.217647058824,0.212903225806,0.0,0.102702702703,0.507177033493,0.0,0,2.7024852944,86.0
2485,2019,76,1272,49,0.0257510729614,0.016393442623,0.0,0.015625,0.0208768267223,0.0117647058824,0.0129032258065,0.0,0.0162162162162,0.0143540669856,0.117647058824,0,0.783364415275,89.0
2486,2019,94,1273,434,0.459227467811,0.196721311475,0.172413793103,0.125,0.319415448852,0.170588235294,0.316129032258,0.015625,0.0918918918919,0.473684210526,0.235294117647,0,2.35127650319,80.0
2487,2022,170,1273,506,0.536480686695,0.491803278689,0.241379310345,0.328125,0.484342379958,0.376470588235,0.438709677419,0.0,0.210810810811,0.564593301435,0.0588235294118,0,3.62424353615,73.0
2488,2023,203,1273,615,0.587982832618,0.606557377049,0.241379310345,0.375,0.542797494781,0.382352941176,0.509677419355,0.0,0.167567567568,0.722488038278,0.117647058824,0,3.52754023945,78.0
2489,2024,257,1273,229,0.257510729614,0.229508196721,0.241379310345,0.09375,0.221294363257,0.235294117647,0.225806451613,0.0,0.0972972972973,0.272727272727,0.0588235294118,0,1.97281496473,74.0
